 490.00000       .13337      -.37498       .84160   .38740E+03  -.34522E+03
 500.00000       .12456      -.36286       .85281   .38976E+03  -.33168E+03
 510.00000       .11643      -.35066       .86348   .39220E+03  -.31854E+03
 520.00000       .10898      -.33839       .87362   .39471E+03  -.30578E+03
 530.00000       .10218      -.32610       .88322   .39731E+03  -.29338E+03
 540.00000       .09603      -.31380       .89231   .39999E+03  -.28133E+03
 550.00000       .09051      -.30152       .90090   .40276E+03  -.26959E+03
 560.00000       .08560      -.28929       .90899   .40561E+03  -.25817E+03
 570.00000       .08128      -.27712       .91660   .40855E+03  -.24704E+03
 580.00000       .07754      -.26505       .92373   .41158E+03  -.23620E+03
 590.00000       .07437      -.25309       .93041   .41470E+03  -.22562E+03
 600.00000       .07174      -.24126       .93665   .41792E+03  -.21530E+03
 610.00000       .06963      -.22958       .94245   .42124E+03  -.20523E+03
 620.00000       .06804      -.21806       .94782   .42466E+03  -.19539E+03
 630.00000       .06694      -.20671       .95279   .42817E+03  -.18579E+03
 640.00000       .06631      -.19557       .95736   .43179E+03  -.17641E+03
 650.00000       .06615      -.18462       .96154   .43552E+03  -.16725E+03
 660.00000       .06642      -.17390       .96535   .43936E+03  -.15830E+03
 670.00000       .06712      -.16341       .96879   .44331E+03  -.14955E+03
 680.00000       .06823      -.15315       .97189   .44737E+03  -.14100E+03
 690.00000       .06972      -.14315       .97465   .45156E+03  -.13265E+03
 700.00000       .07159      -.13341       .97708   .45586E+03  -.12449E+03
 710.00000       .07382      -.12394       .97919   .46028E+03  -.11652E+03
 720.00000       .07639      -.11474       .98100   .46483E+03  -.10874E+03
 730.00000       .07928      -.10583       .98252   .46951E+03  -.10114E+03
 740.00000       .08249      -.09720       .98375   .47431E+03  -.93729E+02
 750.00000       .08598      -.08887       .98471   .47926E+03  -.86503E+02
 760.00000       .08976      -.08084       .98541   .48433E+03  -.79463E+02
 770.00000       .09380      -.07311       .98586   .48955E+03  -.72608E+02
 780.00000       .09808      -.06569       .98606   .49491E+03  -.65941E+02
 790.00000       .10260      -.05858       .98604   .50042E+03  -.59462E+02
 800.00000       .10734      -.05179       .98580   .50607E+03  -.53176E+02
 810.00000       .11228      -.04532       .98534   .51187E+03  -.47084E+02
 820.00000       .11742      -.03916       .98468   .51782E+03  -.41191E+02
 830.00000       .12272      -.03333       .98383   .52393E+03  -.35501E+02
 840.00000       .12820      -.02782       .98279   .53019E+03  -.30020E+02
 850.00000       .13382      -.02264       .98158   .53662E+03  -.24752E+02
 860.00000       .13957      -.01778       .98020   .54320E+03  -.19705E+02
 870.00000       .14545      -.01324       .97867   .54994E+03  -.14885E+02
 880.00000       .15144      -.00904       .97698   .55684E+03  -.10299E+02
 890.00000       .15753      -.00515       .97516   .56390E+03  -.59574E+01
 900.00000       .16370      -.00159       .97320   .57113E+03  -.18675E+01
 910.00000       .16995       .00165       .97111   .57851E+03   .19605E+01
 920.00000       .17626       .00456       .96891   .58606E+03   .55162E+01
 930.00000       .18261       .00715       .96660   .59376E+03   .87886E+01
 940.00000       .18901       .00943       .96419   .60162E+03   .11766E+02
 950.00000       .19543       .01139       .96168   .60963E+03   .14436E+02
 960.00000       .20186       .01303       .95908   .61778E+03   .16786E+02
 970.00000       .20830       .01436       .95641   .62608E+03   .18803E+02
 980.00000       .21473       .01538       .95366   .63451E+03   .20471E+02
 990.00000       .22114       .01610       .95084   .64306E+03   .21777E+02
1000.00000       .22752       .01651       .94796   .65174E+03   .22706E+02
1010.00000       .23387       .01663       .94503   .66052E+03   .23243E+02
1020.00000       .24016       .01645       .94205   .66940E+03   .23371E+02
1030.00000       .24640       .01597       .93903   .67835E+03   .23076E+02
1040.00000       .25257       .01521       .93598   .68738E+03   .22341E+02
1050.00000       .25865       .01417       .93290   .69645E+03   .21152E+02
1060.00000       .26465       .01284       .92979   .70554E+03   .19492E+02
1070.00000       .27056       .01125       .92667   .71465E+03   .17348E+02
1080.00000       .27635       .00938       .92354   .72374E+03   .14705E+02
1090.00000       .28203       .00725       .92041   .73278E+03   .11551E+02
1100.00000       .28758       .00487       .91727   .74176E+03   .78727E+01
1110.00000       .29300       .00223       .91414   .75064E+03   .36614E+01
1120.00000       .29828      -.00066       .91103   .75938E+03  -.10919E+01
1130.00000       .30341      -.00378       .90793   .76795E+03  -.63937E+01
1140.00000       .30838      -.00714       .90485   .77633E+03  -.12248E+02
1150.00000       .31318      -.01072       .90181   .78446E+03  -.18655E+02
1160.00000       .31780      -.01453       .89879   .79231E+03  -.25615E+02
1170.00000       .32225      -.01855       .89581   .79984E+03  -.33120E+02
1180.00000       .32650      -.02277       .89288   .80700E+03  -.41163E+02
1190.00000       .33055      -.02720       .88999   .81376E+03  -.49731E+02
1200.00000       .33441      -.03181       .88716   .82006E+03  -.58807E+02
1210.00000       .33805      -.03661       .88438   .82587E+03  -.68368E+02
1220.00000       .34147      -.04158       .88167   .83115E+03  -.78390E+02
1230.00000       .34466      -.04672       .87902   .83585E+03  -.88841E+02
1240.00000       .34763      -.05201       .87645   .83993E+03  -.99687E+02
1250.00000       .35036      -.05746       .87395   .84335E+03  -.11089E+03
1260.00000       .35285      -.06304       .87152   .84609E+03  -.12240E+03
1270.00000       .35509      -.06875       .86919   .84811E+03  -.13417E+03
1280.00000       .35707      -.07459       .86694   .84939E+03  -.14616E+03
1290.00000       .35880      -.08054       .86478   .84990E+03  -.15830E+03
1300.00000       .36026      -.08658       .86272   .84963E+03  -.17054E+03
1310.00000       .36146      -.09272       .86075   .84857E+03  -.18282E+03
1320.00000       .36238      -.09894       .85889   .84671E+03  -.19508E+03
1330.00000       .36303      -.10523       .85714   .84405E+03  -.20725E+03
1340.00000       .36340      -.11158       .85549   .84060E+03  -.21928E+03
1350.00000       .36348      -.11798       .85396   .83638E+03  -.23110E+03
1360.00000       .36329      -.12441       .85254   .83140E+03  -.24265E+03
1370.00000       .36280      -.13087       .85125   .82569E+03  -.25388E+03
1380.00000       .36203      -.13734       .85007   .81928E+03  -.26473E+03
1390.00000       .36096      -.14381       .84902   .81220E+03  -.27516E+03
1400.00000       .35961      -.15028       .84810   .80450E+03  -.28511E+03
1410.00000       .35796      -.15672       .84730   .79622E+03  -.29454E+03
1420.00000       .35602      -.16313       .84664   .78740E+03  -.30343E+03
1430.00000       .35378      -.16949       .84611   .77810E+03  -.31173E+03
1440.00000       .35126      -.17579       .84572   .76836E+03  -.31942E+03
1450.00000       .34844      -.18202       .84546   .75823E+03  -.32648E+03
1460.00000       .34534      -.18816       .84534   .74778E+03  -.33289E+03
1470.00000       .34194      -.19421       .84536   .73705E+03  -.33865E+03
1480.00000       .33827      -.20014       .84552   .72610E+03  -.34375E+03
1490.00000       .33431      -.20596       .84582   .71497E+03  -.34819E+03
1500.00000       .33008      -.21163       .84626   .70371E+03  -.35197E+03
1510.00000       .32557      -.21716       .84684   .69238E+03  -.35510E+03
1520.00000       .32080      -.22253       .84757   .68101E+03  -.35760E+03
1530.00000       .31577      -.22772       .84843   .66964E+03  -.35947E+03
1540.00000       .31048      -.23273       .84944   .65832E+03  -.36073E+03
1550.00000       .30495      -.23754       .85058   .64708E+03  -.36141E+03
1560.00000       .29917      -.24213       .85187   .63596E+03  -.36153E+03
1570.00000       .29316      -.24651       .85329   .62498E+03  -.36110E+03
1580.00000       .28693      -.25064       .85485   .61417E+03  -.36015E+03
1590.00000       .28049      -.25454       .85654   .60355E+03  -.35871E+03
1600.00000       .27384      -.25817       .85836   .59315E+03  -.35681E+03
1610.00000       .26700      -.26154       .86031   .58298E+03  -.35446E+03
1620.00000       .25997      -.26463       .86238   .57306E+03  -.35170E+03
1630.00000       .25278      -.26743       .86458   .56340E+03  -.34854E+03
1640.00000       .24543      -.26993       .86690   .55402E+03  -.34502E+03
1650.00000       .23794      -.27213       .86933   .54492E+03  -.34116E+03
1660.00000       .23031      -.27402       .87187   .53611E+03  -.33698E+03
1670.00000       .22257      -.27558       .87452   .52759E+03  -.33251E+03
1680.00000       .21473      -.27681       .87727   .51938E+03  -.32776E+03
1690.00000       .20680      -.27770       .88011   .51146E+03  -.32276E+03
1700.00000       .19880      -.27826       .88305   .50385E+03  -.31754E+03
1710.00000       .19075      -.27847       .88607   .49654E+03  -.31210E+03
1720.00000       .18265      -.27833       .88917   .48953E+03  -.30646E+03
1730.00000       .17454      -.27783       .89235   .48282E+03  -.30065E+03
1740.00000       .16642      -.27698       .89559   .47641E+03  -.29468E+03
1750.00000       .15831      -.27577       .89889   .47030E+03  -.28857E+03
1760.00000       .15024      -.27420       .90224   .46448E+03  -.28232E+03
1770.00000       .14221      -.27228       .90564   .45894E+03  -.27595E+03
1780.00000       .13424      -.26999       .90908   .45369E+03  -.26948E+03
1790.00000       .12636      -.26736       .91255   .44871E+03  -.26292E+03
1800.00000       .11858      -.26437       .91605   .44401E+03  -.25628E+03
1810.00000       .11091      -.26103       .91956   .43958E+03  -.24956E+03
1820.00000       .10338      -.25735       .92308   .43541E+03  -.24278E+03
1830.00000       .09601      -.25333       .92661   .43150E+03  -.23595E+03
1840.00000       .08880      -.24899       .93012   .42785E+03  -.22906E+03
1850.00000       .08178      -.24432       .93362   .42445E+03  -.22214E+03
1860.00000       .07496      -.23934       .93710   .42129E+03  -.21519E+03
1870.00000       .06836      -.23405       .94055   .41837E+03  -.20822E+03
1880.00000       .06199      -.22847       .94396   .41568E+03  -.20122E+03
1890.00000       .05587      -.22261       .94732   .41323E+03  -.19421E+03
1900.00000       .05001      -.21648       .95064   .41100E+03  -.18719E+03
1910.00000       .04443      -.21009       .95389   .40900E+03  -.18016E+03
1920.00000       .03914      -.20346       .95707   .40722E+03  -.17314E+03
1930.00000       .03414      -.19660       .96018   .40565E+03  -.16611E+03
1940.00000       .02946      -.18953       .96321   .40429E+03  -.15910E+03
1950.00000       .02510      -.18225       .96615   .40314E+03  -.15210E+03
1960.00000       .02107      -.17480       .96900   .40220E+03  -.14511E+03
1970.00000       .01738      -.16718       .97175   .40146E+03  -.13814E+03
1980.00000       .01403      -.15941       .97439   .40092E+03  -.13118E+03
1990.00000       .01105      -.15152       .97692   .40058E+03  -.12426E+03
2000.00000       .00842      -.14351       .97934   .40043E+03  -.11735E+03
